OrderId,CustomerId,CustomerEmail,RestaurantId,RestaurantName,GroupSize,ItemCount,OrderTotalEUR,Status,DeliveryMinutes,OrderDateTime
ORD-002954,003DQ00000Gq3EPYAZ,floris.bos50@example.com,001DQ00000N9TWSYA3,Sakura Sushi,10,5,62.81,Refunded,53,2025-07-27 20:40:00
ORD-002955,003DQ00000Gq3EIYAZ,sterre.dijk43@example.com,001DQ00000N9TWSYA3,Sakura Sushi,4,2,30.35,Cancelled,36,2026-01-12 16:06:00
ORD-002956,003DQ00000Gq3DeYAJ,emma.dijk3@example.com,001DQ00000N9TWSYA3,Sakura Sushi,4,2,16.52,Refunded,30,2025-11-26 17:18:00
ORD-002957,003DQ00000Gq3EGYAZ,yara.vries41@example.com,001DQ00000N9TWSYA3,Sakura Sushi,1,1,19.11,Delivered,62,2025-05-24 05:03:00
ORD-002958,003DQ00000Gq3DeYAJ,emma.dijk3@example.com,001DQ00000N9TWSYA3,Sakura Sushi,12,6,65.19,Delivered,59,2025-03-06 17:38:00
ORD-002959,003DQ00000Gq3DkYAJ,sara.boer9@example.com,001DQ00000N9TWSYA3,Sakura Sushi,2,1,17.92,Cancelled,46,2025-06-06 05:15:00
ORD-002960,003DQ00000Gq3EMYAZ,noor.meijer47@example.com,001DQ00000N9TWSYA3,Sakura Sushi,4,2,15.34,Cancelled,35,2025-01-05 18:31:00
ORD-002961,003DQ00000Gq3EEYAZ,marit.smits39@example.com,001DQ00000N9TWSYA3,Sakura Sushi,1,1,4.83,Cancelled,43,2025-05-03 20:47:00
ORD-002962,003DQ00000Gq3E1YAJ,tim.smit26@example.com,001DQ00000N9TWSYA3,Sakura Sushi,1,1,9.04,Delivered,25,2025-03-10 13:36:00
ORD-002963,003DQ00000Gq3DkYAJ,sara.boer9@example.com,001DQ00000N9TWSYA3,Sakura Sushi,1,1,9.04,Cancelled,61,2026-04-12 10:48:00
ORD-002964,003DQ00000Gq3ENYAZ,jens.mulder48@example.com,001DQ00000N9TWSYA3,Sakura Sushi,4,2,26.58,Delivered,54,2026-03-25 06:21:00
ORD-002965,003DQ00000Gq3EPYAZ,floris.bos50@example.com,001DQ00000N9TWSYA3,Sakura Sushi,1,1,21.03,Delivered,26,2025-09-21 11:56:00
ORD-002966,003DQ00000Gq3E3YAJ,stijn.mulder28@example.com,001DQ00000N9TWSYA3,Sakura Sushi,4,2,24.72,Cancelled,19,2025-11-03 08:37:00
ORD-002967,003DQ00000Gq3DoYAJ,anna.hendriks13@example.com,001DQ00000N9TWSYA3,Sakura Sushi,15,7,97.46,Delivered,61,2025-02-12 12:33:00
ORD-002968,003DQ00000Gq3DrYAJ,noah.brouwer16@example.com,001DQ00000N9TWSYA3,Sakura Sushi,1,1,16.0,Delivered,65,2025-11-26 08:40:00
ORD-002969,003DQ00000Gq3E4YAJ,maud.boer29@example.com,001DQ00000N9TWSYA3,Sakura Sushi,1,1,4.96,Refunded,22,2025-01-01 14:12:00
ORD-002970,003DQ00000Gq3DwYAJ,mila.vries21@example.com,001DQ00000N9TWSYA3,Sakura Sushi,6,3,49.5,Cancelled,36,2025-11-07 17:39:00
ORD-002971,003DQ00000Gq3E0YAJ,roos.visser25@example.com,001DQ00000N9TWSYA3,Sakura Sushi,2,1,19.77,Delivered,39,2026-03-23 20:51:00
ORD-002972,003DQ00000Gq3DiYAJ,tess.meijer7@example.com,001DQ00000N9TWSYA3,Sakura Sushi,4,2,29.47,Delivered,38,2025-12-13 21:37:00
ORD-002973,003DQ00000Gq3DjYAJ,finn.mulder8@example.com,001DQ00000N9TWSYA3,Sakura Sushi,6,3,53.23,Delivered,58,2025-01-22 21:27:00
ORD-002974,003DQ00000Gq3EOYAZ,amber.boer49@example.com,001DQ00000N9TWSYA3,Sakura Sushi,2,1,8.72,Refunded,34,2025-07-03 13:38:00
ORD-002975,003DQ00000Gq3EGYAZ,yara.vries41@example.com,001DQ00000N9TWSYA3,Sakura Sushi,6,3,31.68,Refunded,27,2025-02-14 19:36:00
ORD-002976,003DQ00000Gq3DtYAJ,liam.dijkstra18@example.com,001DQ00000N9TWSYA3,Sakura Sushi,2,1,16.2,Delivered,56,2026-04-08 03:40:00
ORD-002977,003DQ00000Gq3EJYAZ,wout.bakker44@example.com,001DQ00000N9TWSYA3,Sakura Sushi,10,5,55.14,Cancelled,62,2025-01-25 17:23:00
ORD-002978,003DQ00000Gq3DvYAJ,levi.graaf20@example.com,001DQ00000N9TWSYA3,Sakura Sushi,2,1,4.96,Refunded,62,2025-01-30 04:53:00
ORD-002979,003DQ00000Gq3EIYAZ,sterre.dijk43@example.com,001DQ00000N9TWSYA3,Sakura Sushi,15,7,94.09,Cancelled,65,2025-01-29 14:45:00
ORD-002980,003DQ00000Gq3ENYAZ,jens.mulder48@example.com,001DQ00000N9TWSYA3,Sakura Sushi,4,2,25.86,Delivered,55,2026-05-14 05:08:00
ORD-002981,003DQ00000Gq3EIYAZ,sterre.dijk43@example.com,001DQ00000N9TWSYA3,Sakura Sushi,2,1,19.77,Delivered,20,2026-03-19 16:08:00
ORD-002982,003DQ00000Gq3DkYAJ,sara.boer9@example.com,001DQ00000N9TWSYA3,Sakura Sushi,1,1,21.03,Refunded,19,2025-07-19 21:06:00
ORD-002983,003DQ00000Gq3E1YAJ,tim.smit26@example.com,001DQ00000N9TWSYA3,Sakura Sushi,12,6,91.49,Delivered,41,2025-05-18 15:45:00
ORD-002984,003DQ00000Gq3EIYAZ,sterre.dijk43@example.com,001DQ00000N9TWSYA3,Sakura Sushi,20,10,152.92,Delivered,33,2026-06-03 18:27:00
ORD-002985,003DQ00000Gq3DeYAJ,emma.dijk3@example.com,001DQ00000N9TWSYA3,Sakura Sushi,1,1,8.72,Delivered,31,2026-03-27 17:31:00
ORD-002986,003DQ00000Gq3EGYAZ,yara.vries41@example.com,001DQ00000N9TWSYA3,Sakura Sushi,2,1,10.07,Delivered,53,2025-10-06 02:43:00
ORD-002987,003DQ00000Gq3DqYAJ,eva.dekker15@example.com,001DQ00000N9TWSYA3,Sakura Sushi,2,1,8.72,Refunded,30,2025-08-25 13:22:00
ORD-002988,003DQ00000Gq3E7YAJ,niels.peters32@example.com,001DQ00000N9TWSYA3,Sakura Sushi,4,2,30.81,Refunded,52,2026-02-05 12:43:00
ORD-002989,003DQ00000Gq3EDYAZ,joost.dijkstra38@example.com,001DQ00000N9TWSYA3,Sakura Sushi,1,1,19.11,Delivered,56,2026-04-18 00:44:00
ORD-002990,003DQ00000Gq3DtYAJ,liam.dijkstra18@example.com,001DQ00000N9TWSYA3,Sakura Sushi,4,2,30.07,Delivered,27,2025-08-05 20:47:00
ORD-002991,003DQ00000Gq3E7YAJ,niels.peters32@example.com,001DQ00000N9TWSYA3,Sakura Sushi,10,5,84.23,Refunded,44,2025-08-24 11:55:00
ORD-002992,003DQ00000Gq3ENYAZ,jens.mulder48@example.com,001DQ00000N9TWSYA3,Sakura Sushi,4,2,38.95,Delivered,33,2026-02-03 19:03:00
ORD-002993,003DQ00000Gq3E3YAJ,stijn.mulder28@example.com,001DQ00000N9TWSYA3,Sakura Sushi,1,1,10.07,Delivered,60,2025-05-20 18:43:00
ORD-002994,003DQ00000Gq3E4YAJ,maud.boer29@example.com,001DQ00000N9TWSYA3,Sakura Sushi,12,6,92.48,Delivered,40,2025-10-21 11:19:00
ORD-002995,003DQ00000Gq3DdYAJ,daan.jansen2@example.com,001DQ00000N9TWSYA3,Sakura Sushi,12,6,87.09,Delivered,25,2026-02-22 02:26:00
ORD-002996,003DQ00000Gq3E9YAJ,sven.leeuwen34@example.com,001DQ00000N9TWSYA3,Sakura Sushi,2,1,8.93,Delivered,47,2025-03-31 01:59:00
ORD-002997,003DQ00000Gq3DiYAJ,tess.meijer7@example.com,001DQ00000N9TWSYA3,Sakura Sushi,6,3,55.81,Delivered,46,2025-05-28 08:35:00
ORD-002998,003DQ00000Gq3EGYAZ,yara.vries41@example.com,001DQ00000N9TWSYA3,Sakura Sushi,1,1,6.14,Delivered,47,2026-05-21 03:48:00
ORD-002999,003DQ00000Gq3DhYAJ,sem.smit6@example.com,001DQ00000N9TWSYA3,Sakura Sushi,12,6,83.58,Delivered,43,2025-08-03 23:58:00
ORD-003000,003DQ00000Gq3DfYAJ,lucas.bakker4@example.com,001DQ00000N9TWSYA3,Sakura Sushi,1,1,9.04,Delivered,59,2025-08-14 22:27:00
ORD-003001,003DQ00000Gq3DhYAJ,sem.smit6@example.com,001DQ00000N9TWYYA3,Spice Route,15,7,97.71,Delivered,43,2025-05-03 19:34:00
ORD-003002,003DQ00000Gq3ELYAZ,teun.smit46@example.com,001DQ00000N9TWYYA3,Spice Route,2,1,10.19,Delivered,64,2025-01-15 02:17:00
ORD-003003,003DQ00000Gq3EPYAZ,floris.bos50@example.com,001DQ00000N9TWYYA3,Spice Route,4,2,18.32,Delivered,53,2025-10-19 16:53:00
ORD-003004,003DQ00000Gq3ELYAZ,teun.smit46@example.com,001DQ00000N9TWYYA3,Spice Route,4,2,37.35,Refunded,54,2025-01-12 16:37:00
ORD-003005,003DQ00000Gq3EAYAZ,lieke.dekker35@example.com,001DQ00000N9TWYYA3,Spice Route,10,5,58.39,Delivered,27,2026-02-01 10:22:00
ORD-003006,003DQ00000Gq3EGYAZ,yara.vries41@example.com,001DQ00000N9TWYYA3,Spice Route,4,2,25.37,Delivered,46,2025-06-10 09:05:00
ORD-003007,003DQ00000Gq3DpYAJ,milan.leeuwen14@example.com,001DQ00000N9TWYYA3,Spice Route,10,5,78.08,Cancelled,57,2026-03-10 10:34:00
ORD-003008,003DQ00000Gq3EJYAZ,wout.bakker44@example.com,001DQ00000N9TWYYA3,Spice Route,6,3,33.75,Delivered,52,2026-01-09 04:12:00
ORD-003009,003DQ00000Gq3E8YAJ,iris.hendriks33@example.com,001DQ00000N9TWYYA3,Spice Route,6,3,39.66,Cancelled,53,2025-11-29 21:09:00
ORD-003010,003DQ00000Gq3E6YAJ,femke.vos31@example.com,001DQ00000N9TWYYA3,Spice Route,20,10,114.14,Cancelled,40,2026-03-21 11:02:00
ORD-003011,003DQ00000Gq3DqYAJ,eva.dekker15@example.com,001DQ00000N9TWYYA3,Spice Route,2,1,12.95,Delivered,31,2025-09-06 23:57:00
ORD-003012,003DQ00000Gq3E4YAJ,maud.boer29@example.com,001DQ00000N9TWYYA3,Spice Route,2,1,19.02,Refunded,20,2025-11-23 13:46:00
ORD-003013,003DQ00000Gq3EOYAZ,amber.boer49@example.com,001DQ00000N9TWYYA3,Spice Route,10,5,59.64,Refunded,57,2026-04-19 06:12:00
ORD-003014,003DQ00000Gq3ECYAZ,esther.wit37@example.com,001DQ00000N9TWYYA3,Spice Route,4,2,12.69,Cancelled,31,2025-03-03 12:34:00
ORD-003015,003DQ00000Gq3DtYAJ,liam.dijkstra18@example.com,001DQ00000N9TWYYA3,Spice Route,10,5,80.25,Cancelled,39,2025-10-01 10:24:00
ORD-003016,003DQ00000Gq3E5YAJ,gijs.bos30@example.com,001DQ00000N9TWYYA3,Spice Route,12,6,78.66,Delivered,60,2026-06-07 23:18:00
ORD-003017,003DQ00000Gq3E4YAJ,maud.boer29@example.com,001DQ00000N9TWYYA3,Spice Route,10,5,80.15,Refunded,30,2026-05-12 00:06:00
ORD-003018,003DQ00000Gq3EAYAZ,lieke.dekker35@example.com,001DQ00000N9TWYYA3,Spice Route,2,1,11.11,Delivered,41,2026-06-21 20:38:00
ORD-003019,003DQ00000Gq3EPYAZ,floris.bos50@example.com,001DQ00000N9TWYYA3,Spice Route,2,1,23.51,Delivered,54,2025-02-02 22:51:00
ORD-003020,003DQ00000Gq3DdYAJ,daan.jansen2@example.com,001DQ00000N9TWYYA3,Spice Route,15,7,107.92,Delivered,59,2025-12-14 07:23:00
ORD-003021,003DQ00000Gq3EHYAZ,koen.jansen42@example.com,001DQ00000N9TWYYA3,Spice Route,4,2,26.55,Delivered,21,2025-10-06 00:10:00
ORD-003022,003DQ00000Gq3E1YAJ,tim.smit26@example.com,001DQ00000N9TWYYA3,Spice Route,2,1,12.95,Refunded,24,2025-04-10 01:30:00
ORD-003023,003DQ00000Gq3E3YAJ,stijn.mulder28@example.com,001DQ00000N9TWYYA3,Spice Route,1,1,17.15,Delivered,52,2026-02-07 07:19:00
ORD-003024,003DQ00000Gq3DmYAJ,lotte.vos11@example.com,001DQ00000N9TWYYA3,Spice Route,15,7,103.2,Delivered,56,2025-03-03 11:43:00
ORD-003025,003DQ00000Gq3E6YAJ,femke.vos31@example.com,001DQ00000N9TWYYA3,Spice Route,10,5,64.69,Delivered,27,2026-04-02 22:21:00
ORD-003026,003DQ00000Gq3DyYAJ,nora.dijk23@example.com,001DQ00000N9TWYYA3,Spice Route,12,6,89.31,Cancelled,26,2026-03-11 09:02:00
ORD-003027,003DQ00000Gq3EGYAZ,yara.vries41@example.com,001DQ00000N9TWYYA3,Spice Route,1,1,17.15,Refunded,41,2025-04-19 22:28:00
ORD-003028,003DQ00000Gq3DcYAJ,sanne.vries1@example.com,001DQ00000N9TWYYA3,Spice Route,4,2,31.97,Delivered,18,2026-05-28 10:35:00
ORD-003029,003DQ00000Gq3EOYAZ,amber.boer49@example.com,001DQ00000N9TWYYA3,Spice Route,15,7,111.14,Delivered,31,2025-06-14 22:04:00
ORD-003030,003DQ00000Gq3DmYAJ,lotte.vos11@example.com,001DQ00000N9TWYYA3,Spice Route,12,6,74.92,Delivered,25,2026-04-15 02:31:00
ORD-003031,003DQ00000Gq3DwYAJ,mila.vries21@example.com,001DQ00000N9TWYYA3,Spice Route,20,10,151.35,Cancelled,58,2025-12-17 19:58:00
ORD-003032,003DQ00000Gq3DsYAJ,fleur.wit17@example.com,001DQ00000N9TWYYA3,Spice Route,10,5,58.02,Cancelled,35,2026-02-23 15:49:00
ORD-003033,003DQ00000Gq3DdYAJ,daan.jansen2@example.com,001DQ00000N9TWYYA3,Spice Route,15,7,65.53,Delivered,58,2025-10-10 19:35:00
ORD-003034,003DQ00000Gq3E8YAJ,iris.hendriks33@example.com,001DQ00000N9TWYYA3,Spice Route,1,1,5.0,Delivered,34,2025-10-02 05:48:00
ORD-003035,003DQ00000Gq3EMYAZ,noor.meijer47@example.com,001DQ00000N9TWYYA3,Spice Route,2,1,20.78,Refunded,35,2026-02-24 21:37:00
ORD-003036,003DQ00000Gq3DiYAJ,tess.meijer7@example.com,001DQ00000N9TWYYA3,Spice Route,15,7,117.6,Delivered,39,2025-05-17 13:05:00
ORD-003037,003DQ00000Gq3EBYAZ,bas.brouwer36@example.com,001DQ00000N9TWYYA3,Spice Route,1,1,5.0,Refunded,26,2025-08-21 02:49:00
ORD-003038,003DQ00000Gq3DcYAJ,sanne.vries1@example.com,001DQ00000N9TWYYA3,Spice Route,12,6,76.66,Delivered,39,2025-01-13 06:50:00
ORD-003039,003DQ00000Gq3DeYAJ,emma.dijk3@example.com,001DQ00000N9TWYYA3,Spice Route,1,1,7.62,Delivered,45,2025-08-08 14:34:00
ORD-003040,003DQ00000Gq3DcYAJ,sanne.vries1@example.com,001DQ00000N9TWYYA3,Spice Route,6,3,33.67,Delivered,56,2025-01-28 02:13:00
ORD-003041,003DQ00000Gq3ENYAZ,jens.mulder48@example.com,001DQ00000N9TWYYA3,Spice Route,10,5,44.57,Delivered,63,2026-05-07 12:02:00
ORD-003042,003DQ00000Gq3ELYAZ,teun.smit46@example.com,001DQ00000N9TWYYA3,Spice Route,2,1,7.62,Delivered,39,2026-01-21 19:05:00
ORD-003043,003DQ00000Gq3EHYAZ,koen.jansen42@example.com,001DQ00000N9TWYYA3,Spice Route,12,6,85.76,Delivered,38,2026-04-09 15:55:00
ORD-003044,003DQ00000Gq3DoYAJ,anna.hendriks13@example.com,001DQ00000N9TWYYA3,Spice Route,2,1,19.02,Delivered,44,2026-02-12 22:06:00
ORD-003045,003DQ00000Gq3DcYAJ,sanne.vries1@example.com,001DQ00000N9TWYYA3,Spice Route,6,3,34.65,Delivered,29,2025-11-14 11:01:00
ORD-003046,003DQ00000Gq3ECYAZ,esther.wit37@example.com,001DQ00000N9TWYYA3,Spice Route,1,1,12.95,Refunded,38,2026-05-04 04:58:00
ORD-003047,003DQ00000Gq3EEYAZ,marit.smits39@example.com,001DQ00000N9TWYYA3,Spice Route,4,2,39.11,Refunded,22,2026-01-14 01:45:00
ORD-003048,003DQ00000Gq3DiYAJ,tess.meijer7@example.com,001DQ00000N9TWYYA3,Spice Route,15,7,120.82,Delivered,22,2025-08-22 21:07:00
ORD-003049,003DQ00000Gq3DqYAJ,eva.dekker15@example.com,001DQ00000N9TWYYA3,Spice Route,12,6,73.54,Delivered,63,2025-09-17 14:41:00
ORD-003050,003DQ00000Gq3DgYAJ,julia.visser5@example.com,001DQ00000N9TWYYA3,Spice Route,2,1,12.95,Cancelled,32,2026-01-26 18:23:00
ORD-003051,003DQ00000Gq3DjYAJ,finn.mulder8@example.com,001DQ00000N9TWYYA3,Spice Route,2,1,14.21,Refunded,56,2025-09-09 01:05:00
ORD-003052,003DQ00000Gq3EIYAZ,sterre.dijk43@example.com,001DQ00000N9TWYYA3,Spice Route,4,2,46.19,Delivered,62,2026-02-06 04:36:00
ORD-003053,003DQ00000Gq3DgYAJ,julia.visser5@example.com,001DQ00000N9TWYYA3,Spice Route,15,7,98.85,Delivered,29,2026-05-25 13:50:00
ORD-003054,003DQ00000Gq3DvYAJ,levi.graaf20@example.com,001DQ00000N9TWYYA3,Spice Route,12,6,86.47,Delivered,25,2025-02-10 10:13:00
ORD-003055,003DQ00000Gq3DjYAJ,finn.mulder8@example.com,001DQ00000N9TWYYA3,Spice Route,10,5,96.15,Cancelled,32,2025-12-30 22:01:00
ORD-003056,003DQ00000Gq3E7YAJ,niels.peters32@example.com,001DQ00000N9TWYYA3,Spice Route,1,1,17.15,Delivered,34,2025-02-24 07:20:00
ORD-003057,003DQ00000Gq3DcYAJ,sanne.vries1@example.com,001DQ00000N9TWYYA3,Spice Route,2,1,8.84,Delivered,28,2026-03-19 02:00:00
ORD-003058,003DQ00000Gq3E7YAJ,niels.peters32@example.com,001DQ00000N9TWYYA3,Spice Route,4,2,18.8,Cancelled,52,2025-03-12 17:45:00
ORD-003059,003DQ00000Gq3E3YAJ,stijn.mulder28@example.com,001DQ00000N9TWYYA3,Spice Route,1,1,10.19,Delivered,32,2025-01-08 22:41:00
ORD-003060,003DQ00000Gq3DoYAJ,anna.hendriks13@example.com,001DQ00000N9TWYYA3,Spice Route,20,10,148.46,Delivered,50,2025-09-25 15:52:00
ORD-003061,003DQ00000Gq3ELYAZ,teun.smit46@example.com,001DQ00000N9TWYYA3,Spice Route,15,7,94.29,Delivered,62,2025-05-12 09:45:00
ORD-003062,003DQ00000Gq3DtYAJ,liam.dijkstra18@example.com,001DQ00000N9TWYYA3,Spice Route,4,2,43.46,Delivered,21,2025-01-10 12:00:00
ORD-003063,003DQ00000Gq3EJYAZ,wout.bakker44@example.com,001DQ00000N9TWYYA3,Spice Route,1,1,20.78,Delivered,48,2025-01-09 12:57:00
ORD-003064,003DQ00000Gq3EMYAZ,noor.meijer47@example.com,001DQ00000N9TWYYA3,Spice Route,12,6,75.42,Refunded,40,2025-07-04 03:33:00
ORD-003065,003DQ00000Gq3E6YAJ,femke.vos31@example.com,001DQ00000N9TWYYA3,Spice Route,1,1,12.95,Delivered,38,2025-04-09 02:41:00
ORD-003066,003DQ00000Gq3DfYAJ,lucas.bakker4@example.com,001DQ00000N9TWYYA3,Spice Route,2,1,19.02,Delivered,51,2026-02-04 02:43:00
ORD-003067,003DQ00000Gq3E3YAJ,stijn.mulder28@example.com,001DQ00000N9TWYYA3,Spice Route,20,10,129.99,Delivered,18,2026-05-15 09:49:00
ORD-003068,003DQ00000Gq3E0YAJ,roos.visser25@example.com,001DQ00000N9TWYYA3,Spice Route,20,10,122.07,Delivered,25,2026-02-23 07:53:00
ORD-003069,003DQ00000Gq3EGYAZ,yara.vries41@example.com,001DQ00000N9TWYYA3,Spice Route,12,6,76.08,Delivered,53,2026-04-17 01:30:00
ORD-003070,003DQ00000Gq3EHYAZ,koen.jansen42@example.com,001DQ00000N9TWYYA3,Spice Route,2,1,20.78,Delivered,58,2025-01-20 11:17:00
ORD-003071,003DQ00000Gq3EGYAZ,yara.vries41@example.com,001DQ00000N9TWYYA3,Spice Route,1,1,7.69,Delivered,28,2026-03-03 06:00:00
ORD-003072,003DQ00000Gq3DgYAJ,julia.visser5@example.com,001DQ00000N9TWYYA3,Spice Route,10,5,57.49,Delivered,25,2025-05-30 01:56:00
ORD-003073,003DQ00000Gq3E7YAJ,niels.peters32@example.com,001DQ00000N9TWYYA3,Spice Route,1,1,12.95,Refunded,31,2026-05-27 10:23:00
ORD-003074,003DQ00000Gq3EAYAZ,lieke.dekker35@example.com,001DQ00000N9TWYYA3,Spice Route,6,3,27.64,Cancelled,55,2026-04-12 17:54:00
ORD-003075,003DQ00000Gq3DsYAJ,fleur.wit17@example.com,001DQ00000N9TWYYA3,Spice Route,1,1,14.21,Delivered,41,2025-05-14 05:22:00
ORD-003076,003DQ00000Gq3EGYAZ,yara.vries41@example.com,001DQ00000N9TWYYA3,Spice Route,1,1,11.11,Refunded,28,2025-06-24 02:08:00
ORD-003077,003DQ00000Gq3E6YAJ,femke.vos31@example.com,001DQ00000N9TWYYA3,Spice Route,4,2,43.87,Delivered,46,2025-12-14 18:22:00
ORD-003078,003DQ00000Gq3EBYAZ,bas.brouwer36@example.com,001DQ00000N9TWYYA3,Spice Route,15,7,76.45,Delivered,47,2025-09-06 06:11:00
ORD-003079,003DQ00000Gq3DrYAJ,noah.brouwer16@example.com,001DQ00000N9TWYYA3,Spice Route,4,2,20.89,Refunded,36,2025-04-24 17:12:00
ORD-003080,003DQ00000Gq3EFYAZ,pim.graaf40@example.com,001DQ00000N9TWYYA3,Spice Route,2,1,12.95,Delivered,41,2026-05-17 10:50:00
ORD-003081,003DQ00000Gq3DmYAJ,lotte.vos11@example.com,001DQ00000N9TWYYA3,Spice Route,6,3,39.66,Delivered,65,2025-02-24 08:29:00
ORD-003082,003DQ00000Gq3EGYAZ,yara.vries41@example.com,001DQ00000N9TWYYA3,Spice Route,4,2,27.86,Delivered,29,2025-10-08 23:42:00
ORD-003083,003DQ00000Gq3DvYAJ,levi.graaf20@example.com,001DQ00000N9TWYYA3,Spice Route,4,2,29.0,Refunded,19,2026-03-27 22:18:00
ORD-003084,003DQ00000Gq3DhYAJ,sem.smit6@example.com,001DQ00000N9TWYYA3,Spice Route,10,5,73.7,Delivered,57,2025-07-07 05:44:00
ORD-003085,003DQ00000Gq3DdYAJ,daan.jansen2@example.com,001DQ00000N9TWYYA3,Spice Route,2,1,6.43,Cancelled,21,2026-01-12 03:34:00
ORD-003086,003DQ00000Gq3EGYAZ,yara.vries41@example.com,001DQ00000N9TWYYA3,Spice Route,2,1,20.78,Cancelled,26,2025-11-01 04:46:00
ORD-003087,003DQ00000Gq3EJYAZ,wout.bakker44@example.com,001DQ00000N9TWYYA3,Spice Route,12,6,79.72,Delivered,46,2025-01-05 17:56:00
ORD-003088,003DQ00000Gq3DgYAJ,julia.visser5@example.com,001DQ00000N9TWYYA3,Spice Route,4,2,41.7,Delivered,36,2026-06-10 06:19:00
ORD-003089,003DQ00000Gq3DsYAJ,fleur.wit17@example.com,001DQ00000N9TWYYA3,Spice Route,6,3,39.17,Cancelled,45,2025-03-28 23:15:00
ORD-003090,003DQ00000Gq3DlYAJ,bram.bos10@example.com,001DQ00000N9TWYYA3,Spice Route,2,1,22.68,Refunded,27,2025-05-16 18:32:00
ORD-003091,003DQ00000Gq3ELYAZ,teun.smit46@example.com,001DQ00000N9TWYYA3,Spice Route,1,1,10.19,Cancelled,31,2025-08-01 20:55:00
ORD-003092,003DQ00000Gq3DlYAJ,bram.bos10@example.com,001DQ00000N9TWYYA3,Spice Route,1,1,20.78,Refunded,28,2025-02-14 12:52:00
ORD-003093,003DQ00000Gq3EIYAZ,sterre.dijk43@example.com,001DQ00000N9TWYYA3,Spice Route,10,5,57.45,Delivered,45,2025-06-03 17:11:00
ORD-003094,003DQ00000Gq3EKYAZ,britt.visser45@example.com,001DQ00000N9TWYYA3,Spice Route,20,10,123.37,Cancelled,51,2026-05-08 14:56:00
ORD-003095,003DQ00000Gq3DsYAJ,fleur.wit17@example.com,001DQ00000N9TWYYA3,Spice Route,12,6,63.78,Cancelled,28,2026-05-09 07:13:00
ORD-003096,003DQ00000Gq3E6YAJ,femke.vos31@example.com,001DQ00000N9TWYYA3,Spice Route,1,1,22.68,Delivered,59,2026-03-25 16:19:00
ORD-003097,003DQ00000Gq3DqYAJ,eva.dekker15@example.com,001DQ00000N9TWYYA3,Spice Route,6,3,37.71,Refunded,42,2025-10-22 13:31:00
ORD-003098,003DQ00000Gq3DzYAJ,ruben.bakker24@example.com,001DQ00000N9TWYYA3,Spice Route,1,1,22.68,Cancelled,43,2025-02-14 12:58:00
ORD-003099,003DQ00000Gq3DiYAJ,tess.meijer7@example.com,001DQ00000N9TWYYA3,Spice Route,15,7,113.17,Delivered,19,2025-09-04 23:27:00
ORD-003100,003DQ00000Gq3DiYAJ,tess.meijer7@example.com,001DQ00000N9TWYYA3,Spice Route,12,6,76.39,Delivered,27,2025-02-11 22:28:00
ORD-003101,003DQ00000Gq3E9YAJ,sven.leeuwen34@example.com,001DQ00000N9TWYYA3,Spice Route,20,10,141.97,Delivered,23,2025-12-29 23:15:00
ORD-003102,003DQ00000Gq3EPYAZ,floris.bos50@example.com,001DQ00000N9TWYYA3,Spice Route,1,1,12.32,Delivered,57,2026-05-02 02:01:00
ORD-003103,003DQ00000Gq3E2YAJ,lara.meijer27@example.com,001DQ00000N9TWYYA3,Spice Route,15,7,114.73,Delivered,18,2025-08-21 02:49:00
ORD-003104,003DQ00000Gq3DnYAJ,thomas.peters12@example.com,001DQ00000N9TWYYA3,Spice Route,6,3,32.21,Cancelled,27,2025-08-30 08:55:00
ORD-003105,003DQ00000Gq3EKYAZ,britt.visser45@example.com,001DQ00000N9TWYYA3,Spice Route,10,5,73.9,Delivered,40,2026-06-04 18:04:00
ORD-003106,003DQ00000Gq3DwYAJ,mila.vries21@example.com,001DQ00000N9TWYYA3,Spice Route,2,1,19.02,Delivered,62,2025-09-22 01:28:00
ORD-003107,003DQ00000Gq3EBYAZ,bas.brouwer36@example.com,001DQ00000N9TWYYA3,Spice Route,6,3,34.28,Cancelled,26,2025-08-24 04:03:00
ORD-003108,003DQ00000Gq3EGYAZ,yara.vries41@example.com,001DQ00000N9TWYYA3,Spice Route,2,1,6.43,Delivered,35,2025-01-25 20:36:00
ORD-003109,003DQ00000Gq3EKYAZ,britt.visser45@example.com,001DQ00000N9TWYYA3,Spice Route,6,3,42.07,Delivered,26,2026-02-21 02:12:00
ORD-003110,003DQ00000Gq3DhYAJ,sem.smit6@example.com,001DQ00000N9TWYYA3,Spice Route,4,2,41.42,Delivered,26,2025-03-08 07:34:00
ORD-003111,003DQ00000Gq3EBYAZ,bas.brouwer36@example.com,001DQ00000N9TWYYA3,Spice Route,6,3,34.76,Refunded,25,2025-06-03 18:37:00
ORD-003112,003DQ00000Gq3DnYAJ,thomas.peters12@example.com,001DQ00000N9TWYYA3,Spice Route,10,5,73.32,Refunded,45,2025-03-23 01:46:00
ORD-003113,003DQ00000Gq3E9YAJ,sven.leeuwen34@example.com,001DQ00000N9TWYYA3,Spice Route,12,6,99.16,Refunded,49,2025-02-16 05:50:00
ORD-003114,003DQ00000Gq3DhYAJ,sem.smit6@example.com,001DQ00000N9TWYYA3,Spice Route,2,1,20.78,Cancelled,63,2025-01-30 15:26:00
ORD-003115,003DQ00000Gq3DiYAJ,tess.meijer7@example.com,001DQ00000N9TWYYA3,Spice Route,2,1,17.15,Delivered,39,2026-03-08 07:45:00
